participant_id,query_id,MAL,QL_char,QL_tokens,task_family,info_source_type,requires_personal_history,requires_aggregation,requires_summarization,requires_generation,temporal_reference_type,time_urgency_level,stakes_level,modality_primary,domain_category,query_goal_specificity,expected_answer_length,interaction_pattern,has_comparative_phrase,has_temporal_diff_phrase,time_window_length,personalization_intensity,needs_location_context,needs_calendar_context,needs_communication_logs,needs_media_history,needs_financial_logs,needs_health_data,recommendation_type,requires_cross_app_integration,requires_similarity_search,requires_visual_understanding,requires_list_dedup_grouping,explicit_output_structure,urgency_phrase_present,planning_horizon,social_context_strength,contains_monetary_amount,monetary_context_type,device_context_implied,cognitive_load_estimate,novelty_seeking,habit_analysis,food_context_type,output_requires_multimedia_creation,output_requires_behavior_change_guidance,embedding_cluster_id,embedding_axis_complexity,embedding_axis_urgency
P065,9,15.455,34,8,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P076,9,14.149,34,8,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P079,9,13.683,34,8,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P011,10,14.575,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P017,10,18.942,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P025,10,20.173,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P031,10,10.045,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P039,10,12.626,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P051,10,3.036,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P055,10,27.996,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P069,10,3.121,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P075,10,13.665,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P079,10,4.861,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P011,11,16.805,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P021,11,12.233,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P028,11,46.86,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P036,11,32.291,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P039,11,14.566,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P047,11,5.218,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P059,11,5.809,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P065,11,23.553,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P077,11,16.455,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P085,11,6.733,31,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P013,12,81.562,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P018,12,55.337,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P026,12,14.932,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P035,12,36.265,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P041,12,11.368,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P052,12,6.917,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P055,12,52.715,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P062,12,23.18,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P073,12,23.51,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P085,12,6.116,30,7,retrieve_item,media_history,1,0,0,0,past_range,0,0,video,media_entertainment,2,0,one_shot_lookup,0,0,1,2,0,0,0,1,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.0
P012,13,16.345,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P019,13,8.896,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P023,13,7.515,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P034,13,7.932,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P042,13,7.091,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P046,13,19.616,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P055,13,31.31,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P064,13,6.034,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P075,13,9.155,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P080,13,2.804,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P009,14,13.748,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P015,14,2.962,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P029,14,26.847,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P030,14,21.3,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P042,14,4.885,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P050,14,22.339,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P057,14,11.568,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P067,14,8.188,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P074,14,38.328,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P084,14,3.587,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P012,15,16.545,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P019,15,11.558,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P029,15,20.781,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P035,15,11.577,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P045,15,42.724,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P046,15,19.757,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P061,15,2.605,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P067,15,7.463,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P077,15,15.697,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P085,15,8.588,14,4,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.5,0.2
P010,16,27.114,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P014,16,10.129,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P027,16,5.259,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P037,16,3.812,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P045,16,30.73,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P050,16,11.161,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P054,16,4.92,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P068,16,3.995,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P075,16,9.795,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P085,16,14.98,10,3,retrieve_item,calendar_events,1,0,0,0,no_time,1,1,text,social_relationships,2,0,one_shot_lookup,0,0,0,2,0,1,0,0,0,0,other,0,0,0,0,simple_fact,0,1,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.4,0.2
P011,17,30.88,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P017,17,47.438,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P027,17,21.946,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P033,17,75.12,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P045,17,37.655,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P051,17,12.342,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P061,17,14.739,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P068,17,6.034,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P071,17,5.692,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P084,17,16.489,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,0,photo_image,shopping_retail,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,other,0,0,1,1,ranked_list,0,2,0,0,spend_tracking,home_desktop,2,0,0,casual_meal,0,0,personal_media_retrieval,0.8,0.0
P010,18,47.065,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,1,photo_image,fashion_style,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,product_reco,0,1,1,1,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,0,casual_meal,0,1,content_recommendation,1.0,0.0
P016,18,13.68,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,1,photo_image,fashion_style,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,product_reco,0,1,1,1,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,0,casual_meal,0,1,content_recommendation,1.0,0.0
P027,18,20.639,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,1,photo_image,fashion_style,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,product_reco,0,1,1,1,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,0,casual_meal,0,1,content_recommendation,1.0,0.0
P035,18,44.988,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,1,photo_image,fashion_style,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,product_reco,0,1,1,1,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,0,casual_meal,0,1,content_recommendation,1.0,0.0
P042,18,5.576,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,1,photo_image,fashion_style,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,product_reco,0,1,1,1,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,0,casual_meal,0,1,content_recommendation,1.0,0.0
P048,18,7.965,19,6,retrieve_item,personal_content,1,1,0,0,no_time,0,1,photo_image,fashion_style,1,1,batch_media_ops,0,0,0,2,0,0,0,0,0,0,product_reco,0,1,1,1,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,0,casual_meal,0,1,content_recommendation,1.0,0.0
